id,airline,airline_id,src_airport,src_airport_id,dst_airport,dst_airport_id,codeshare,stops,airplane,airlines_id,airports_id,airports_id1,airports_id2,airports_id3
4736,AA,24,CLT,3876,PBI,3722,,0,320 319 737,0,0,0,0,0
4737,AA,24,CLT,3876,PDX,3720,,0,320,0,0,0,0,0
4738,AA,24,CLT,3876,PGV,6959,,0,DH8,0,0,0,0,0
4739,AA,24,CLT,3876,PHF,3633,,0,CR7,0,0,0,0,0
4740,AA,24,CLT,3876,PHL,3752,,0,767 E90 319 320 332 757 321 737,0,0,0,0,0
4741,AA,24,CLT,3876,PHX,3462,,0,757 321,0,0,0,0,0
4742,AA,24,CLT,3876,PIT,3570,,0,319 737 320 321,0,0,0,0,0
4743,AA,24,CLT,3876,PLS,1754,,0,321,0,0,0,0,0
4744,AA,24,CLT,3876,PNS,3564,Y,0,CR9,0,0,0,0,0
4745,AA,24,CLT,3876,PUJ,1760,,0,319 757 321 320,0,0,0,0,0
4746,AA,24,CLT,3876,PVD,3641,,0,321 320 319,0,0,0,0,0
4747,AA,24,CLT,3876,PWM,3862,,0,319,0,0,0,0,0
4748,AA,24,CLT,3876,RDU,3626,,0,320 737 319 321 E90,0,0,0,0,0
4749,AA,24,CLT,3876,RIC,3608,,0,319 CR7,0,0,0,0,0
4750,AA,24,CLT,3876,ROA,4016,,0,DH8 DH3,0,0,0,0,0
4751,AA,24,CLT,3876,ROC,3622,,0,319,0,0,0,0,0
4752,AA,24,CLT,3876,RSW,3793,,0,320 321 319 737,0,0,0,0,0
4753,AA,24,CLT,3876,SAN,3731,,0,320 321,0,0,0,0,0
4754,AA,24,CLT,3876,SAT,3621,,0,319,0,0,0,0,0
4755,AA,24,CLT,3876,SAV,3613,,0,CR9,0,0,0,0,0
4756,AA,24,CLT,3876,SBY,3642,,0,DH8,0,0,0,0,0
4757,AA,24,CLT,3876,SDF,4014,,0,CR7 CR9 CRJ,0,0,0,0,0
4758,AA,24,CLT,3876,SEA,3577,,0,320 321 319,0,0,0,0,0
4759,AA,24,CLT,3876,SFO,3469,,0,321,0,0,0,0,0
4760,AA,24,CLT,3876,SJD,1840,,0,320,0,0,0,0,0
4761,AA,24,CLT,3876,SJO,1885,,0,319,0,0,0,0,0
4762,AA,24,CLT,3876,SJU,2890,,0,321,0,0,0,0,0
4763,AA,24,CLT,3876,SLC,3536,,0,320,0,0,0,0,0
4764,AA,24,CLT,3876,SMF,3817,,0,321,0,0,0,0,0
4765,AA,24,CLT,3876,SRQ,4067,Y,0,CR9 E75,0,0,0,0,0
4766,AA,24,CLT,3876,STL,3678,,0,319,0,0,0,0,0
4767,AA,24,CLT,3876,STT,2883,,0,757 767,0,0,0,0,0
4768,AA,24,CLT,3876,SXM,2899,,0,757 319,0,0,0,0,0
4769,AA,24,CLT,3876,SYR,3745,,0,CR9 319 320,0,0,0,0,0
4770,AA,24,CLT,3876,TLH,3698,Y,0,CRJ CR7,0,0,0,0,0
4771,AA,24,CLT,3876,TPA,3646,,0,320 321 319 737,0,0,0,0,0
4772,AA,24,CLT,3876,TRI,4116,,0,DH8 DH3,0,0,0,0,0
4773,AA,24,CLT,3876,TYS,3676,,0,CR7,0,0,0,0,0
4774,AA,24,CLT,3876,UVF,2894,,0,320 319,0,0,0,0,0
4775,AA,24,CLT,3876,VPS,3873,,0,CRJ,0,0,0,0,0
4776,AA,24,CLT,3876,XNA,4356,,0,CR7,0,0,0,0,0
4777,AA,24,CLT,3876,YOW,100,Y,0,CRJ,0,0,0,0,0
4778,AA,24,CLT,3876,YUL,146,Y,0,CRJ,0,0,0,0,0
4779,AA,24,CLT,3876,YYZ,193,Y,0,E75 CRJ,0,0,0,0,0
4780,AA,24,CMB,3024,AUH,2179,Y,0,320,0,0,0,0,0
4781,AA,24,CMH,3759,CLT,3876,,0,CR9,0,0,0,0,0
4782,AA,24,CMH,3759,DCA,3520,Y,0,CRJ E75 E70,0,0,0,0,0
4783,AA,24,CMH,3759,DFW,3670,,0,M83 M80,0,0,0,0,0
4784,AA,24,CMH,3759,JFK,3797,Y,0,CR7 ER4,0,0,0,0,0
4785,AA,24,CMH,3759,LAX,3484,,0,738,0,0,0,0,0
4786,AA,24,CMH,3759,LGA,3697,Y,0,CR7 ERD,0,0,0,0,0
4787,AA,24,CMH,3759,MIA,3576,Y,0,ER4,0,0,0,0,0
4788,AA,24,CMH,3759,ORD,3830,Y,0,ER4 CR7 ERD,0,0,0,0,0
4789,AA,24,CMH,3759,PHL,3752,Y,0,E70 CRJ E75,0,0,0,0,0
4790,AA,24,CMH,3759,PHX,3462,,0,319 320,0,0,0,0,0
4791,AA,24,CMI,4049,DFW,3670,Y,0,ER4,0,0,0,0,0
4792,AA,24,CMI,4049,ORD,3830,Y,0,ER4 ERD,0,0,0,0,0
4793,AA,24,CNF,2537,MIA,3576,,0,763,0,0,0,0,0
4794,AA,24,CNS,3322,BNE,3320,Y,0,737,0,0,0,0,0
4795,AA,24,COS,3819,DFW,3670,,0,M80 M83,0,0,0,0,0
4796,AA,24,COU,3719,DFW,3670,Y,0,ER4 ERD,0,0,0,0,0
4797,AA,24,COU,3719,ORD,3830,Y,0,ER4 ERD,0,0,0,0,0
4798,AA,24,CPH,609,LHR,507,Y,0,321 320 319,0,0,0,0,0
4799,AA,24,CPT,797,LHR,507,Y,0,744 777,0,0,0,0,0
4800,AA,24,CRP,3744,DFW,3670,,0,319,0,0,0,0,0
4801,AA,24,CTS,2287,NRT,2279,,0,773,0,0,0,0,0
4802,AA,24,CUN,1852,BOS,3448,,0,319,0,0,0,0,0
4803,AA,24,CUN,1852,CLT,3876,,0,321 320 737,0,0,0,0,0
4804,AA,24,CUN,1852,DFW,3670,,0,738 757,0,0,0,0,0
4805,AA,24,CUN,1852,JFK,3797,,0,738,0,0,0,0,0
4806,AA,24,CUN,1852,MIA,3576,,0,738 757,0,0,0,0,0
4807,AA,24,CUN,1852,ORD,3830,,0,738,0,0,0,0,0
4808,AA,24,CUN,1852,PHL,3752,,0,757 332 321 319,0,0,0,0,0
4809,AA,24,CUN,1852,PHX,3462,,0,757 320 321,0,0,0,0,0
4810,AA,24,CUR,2897,MIA,3576,,0,738,0,0,0,0,0
4811,AA,24,CUU,1797,DFW,3670,Y,0,ER4 ERD,0,0,0,0,0
4812,AA,24,CVG,3488,CLT,3876,,0,CRJ,0,0,0,0,0
4813,AA,24,CVG,3488,DCA,3520,Y,0,CRJ,0,0,0,0,0
4814,AA,24,CVG,3488,DFW,3670,Y,0,ER4 ERD,0,0,0,0,0
4815,AA,24,CVG,3488,JFK,3797,Y,0,ER4,0,0,0,0,0
4816,AA,24,CVG,3488,MIA,3576,Y,0,ER4,0,0,0,0,0
4817,AA,24,CVG,3488,ORD,3830,Y,0,ER4,0,0,0,0,0
4818,AA,24,CVG,3488,PHL,3752,Y,0,E70 CRJ E75,0,0,0,0,0
4819,AA,24,CWA,4045,ORD,3830,Y,0,ER4 ERD,0,0,0,0,0
4820,AA,24,CWB,2545,POA,2599,,0,763,0,0,0,0,0
4821,AA,24,CZM,1800,CLT,3876,,0,319,0,0,0,0,0
4822,AA,24,CZM,1800,DFW,3670,,0,738,0,0,0,0,0
4823,AA,24,CZM,1800,MIA,3576,,0,738,0,0,0,0,0
4824,AA,24,DAB,3950,CLT,3876,,0,CR7,0,0,0,0,0
4825,AA,24,DAY,3627,CLT,3876,,0,CRJ,0,0,0,0,0
4826,AA,24,DAY,3627,DCA,3520,Y,0,CRJ,0,0,0,0,0
4827,AA,24,DAY,3627,DFW,3670,,0,M83 319 M80,0,0,0,0,0
4828,AA,24,DAY,3627,LGA,3697,Y,0,ERD,0,0,0,0,0
4829,AA,24,DAY,3627,ORD,3830,Y,0,ER4,0,0,0,0,0
4830,AA,24,DAY,3627,PHL,3752,Y,0,CRJ,0,0,0,0,0
4831,AA,24,DBQ,4388,ORD,3830,Y,0,ER4 ERD,0,0,0,0,0
4832,AA,24,DCA,3520,AGS,3658,Y,0,CRJ,0,0,0,0,0
4833,AA,24,DCA,3520,ALB,3864,Y,0,E70 CRJ E75,0,0,0,0,0
4834,AA,24,DCA,3520,BDL,3825,Y,0,CRJ E75 E70,0,0,0,0,0
4835,AA,24,DCA,3520,BGR,3463,Y,0,CRJ E70,0,0,0,0,0
4836,AA,24,DCA,3520,BHM,3811,Y,0,CRJ,0,0,0,0,0
4837,AA,24,DCA,3520,BNA,3690,Y,0,ERD CRJ E70,0,0,0,0,0
4838,AA,24,DCA,3520,BOS,3448,,0,319 E90,0,0,0,0,0
4839,AA,24,DCA,3520,BTV,3711,,0,CRJ,0,0,0,0,0
4840,AA,24,DCA,3520,BUF,3820,Y,0,CRJ E75 E70,0,0,0,0,0
4841,AA,24,DCA,3520,CAE,3561,Y,0,CRJ,0,0,0,0,0
4842,AA,24,DCA,3520,CAK,4112,Y,0,CRJ,0,0,0,0,0
4843,AA,24,DCA,3520,CHA,3578,Y,0,CRJ,0,0,0,0,0
4844,AA,24,DCA,3520,CHS,3806,Y,0,E70 CRJ E75,0,0,0,0,0
4845,AA,24,DCA,3520,CLT,3876,,0,319 320,0,0,0,0,0
4846,AA,24,DCA,3520,CMH,3759,Y,0,CRJ E75 E70,0,0,0,0,0
4847,AA,24,DCA,3520,CRW,4285,Y,0,DH3,0,0,0,0,0
4848,AA,24,DCA,3520,CVG,3488,Y,0,CRJ,0,0,0,0,0
4849,AA,24,DCA,3520,DAY,3627,,0,CRJ,0,0,0,0,0
4850,AA,24,DCA,3520,DFW,3670,,0,738 M80,0,0,0,0,0
4851,AA,24,DCA,3520,DSM,3729,Y,0,E70 CRJ,0,0,0,0,0
4852,AA,24,DCA,3520,DTW,3645,Y,0,CRJ E70 E75,0,0,0,0,0
4853,AA,24,DCA,3520,FAY,5738,,0,DH3,0,0,0,0,0
4854,AA,24,DCA,3520,FLL,3533,,0,319,0,0,0,0,0
4855,AA,24,DCA,3520,GSO,4008,Y,0,CRJ E70 E75,0,0,0,0,0
4856,AA,24,DCA,3520,GSP,4034,Y,0,CRJ,0,0,0,0,0
4857,AA,24,DCA,3520,HHH,8314,,0,DH3,0,0,0,0,0
4858,AA,24,DCA,3520,HPN,3589,Y,0,DH3 CRJ,0,0,0,0,0
4859,AA,24,DCA,3520,HSV,4113,Y,0,CRJ E70,0,0,0,0,0
4860,AA,24,DCA,3520,ILM,3845,Y,0,CRJ,0,0,0,0,0
4861,AA,24,DCA,3520,IND,3585,Y,0,E70 E75 CRJ,0,0,0,0,0
4862,AA,24,DCA,3520,ISP,3857,Y,0,CRJ,0,0,0,0,0
4863,AA,24,DCA,3520,JAN,3580,Y,0,CRJ,0,0,0,0,0
4864,AA,24,DCA,3520,JAX,3712,Y,0,CRJ E75 E70,0,0,0,0,0
4865,AA,24,DCA,3520,JFK,3797,,0,738,0,0,0,0,0
4866,AA,24,DCA,3520,LAS,3877,,0,319,0,0,0,0,0
4867,AA,24,DCA,3520,LAX,3484,,0,738,0,0,0,0,0
4868,AA,24,DCA,3520,LGA,3697,,0,319 E90,0,0,0,0,0
4869,AA,24,DCA,3520,LIT,3660,Y,0,E70,0,0,0,0,0
4870,AA,24,DCA,3520,MCI,3458,Y,0,E70 E75,0,0,0,0,0
4871,AA,24,DCA,3520,MCO,3878,,0,320 319,0,0,0,0,0
4872,AA,24,DCA,3520,MEM,3473,Y,0,CRJ,0,0,0,0,0
4873,AA,24,DCA,3520,MHT,4011,Y,0,CRJ E75 E70,0,0,0,0,0
4874,AA,24,DCA,3520,MIA,3576,,0,738,0,0,0,0,0
4875,AA,24,DCA,3520,MSP,3858,Y,0,E70 E75,0,0,0,0,0
4876,AA,24,DCA,3520,MSY,3861,Y,0,E70 E75,0,0,0,0,0
4877,AA,24,DCA,3520,MYR,3515,Y,0,CRJ,0,0,0,0,0
4878,AA,24,DCA,3520,NAS,1953,,0,319,0,0,0,0,0
4879,AA,24,DCA,3520,OAJ,4386,Y,0,CRJ,0,0,0,0,0
4880,AA,24,DCA,3520,OMA,3454,Y,0,E70,0,0,0,0,0
4881,AA,24,DCA,3520,ORD,3830,,0,738 M83 M80,0,0,0,0,0
4882,AA,24,DCA,3520,ORF,3611,,0,DH3,0,0,0,0,0
4883,AA,24,DCA,3520,PBI,3722,Y,0,E75 E70,0,0,0,0,0
4884,AA,24,DCA,3520,PDX,3720,Y,0,737,0,0,0,0,0
4885,AA,24,DCA,3520,PHL,3752,,0,319 320 DH3,0,0,0,0,0
4886,AA,24,DCA,3520,PHX,3462,,0,320 757,0,0,0,0,0
4887,AA,24,DCA,3520,PIT,3570,Y,0,CRJ E75,0,0,0,0,0
4888,AA,24,DCA,3520,PNS,3564,Y,0,CRJ,0,0,0,0,0
4889,AA,24,DCA,3520,PVD,3641,Y,0,CRJ E75 E70,0,0,0,0,0
4890,AA,24,DCA,3520,PWM,3862,Y,0,E75 CRJ E70,0,0,0,0,0
4891,AA,24,DCA,3520,RDU,3626,Y,0,ERD CRJ,0,0,0,0,0
4892,AA,24,DCA,3520,ROC,3622,Y,0,E70 CRJ,0,0,0,0,0
4893,AA,24,DCA,3520,RSW,3793,Y,0,E75 E70,0,0,0,0,0
4894,AA,24,DCA,3520,SAN,3731,,0,319,0,0,0,0,0
4895,AA,24,DCA,3520,SAV,3613,Y,0,CRJ,0,0,0,0,0
4896,AA,24,DCA,3520,SDF,4014,Y,0,CRJ E75,0,0,0,0,0
4897,AA,24,DCA,3520,SRQ,4067,Y,0,CRJ,0,0,0,0,0
4898,AA,24,DCA,3520,STL,3678,Y,0,CR7,0,0,0,0,0
4899,AA,24,DCA,3520,SYR,3745,Y,0,E70 CRJ E75,0,0,0,0,0
4900,AA,24,DCA,3520,TLH,3698,Y,0,CRJ,0,0,0,0,0
4901,AA,24,DCA,3520,TPA,3646,,0,319,0,0,0,0,0
4902,AA,24,DCA,3520,TYS,3676,Y,0,CRJ,0,0,0,0,0
4903,AA,24,DCA,3520,VPS,3873,Y,0,CRJ,0,0,0,0,0
4904,AA,24,DCA,3520,YHZ,73,Y,0,CRJ,0,0,0,0,0
4905,AA,24,DCA,3520,YUL,146,Y,0,CRJ,0,0,0,0,0
4906,AA,24,DCA,3520,YYZ,193,Y,0,CRJ,0,0,0,0,0
4907,AA,24,DEL,3093,LHR,507,Y,0,777,0,0,0,0,0
4908,AA,24,DEN,3751,CLT,3876,,0,321 320,0,0,0,0,0
4909,AA,24,DEN,3751,DFW,3670,,0,738 M83 M80,0,0,0,0,0
4910,AA,24,DEN,3751,LAX,3484,Y,0,CR7,0,0,0,0,0
4911,AA,24,DEN,3751,LHR,507,Y,0,777,0,0,0,0,0
4912,AA,24,DEN,3751,MIA,3576,,0,738,0,0,0,0,0
4913,AA,24,DEN,3751,ORD,3830,,0,M80 M83,0,0,0,0,0
4914,AA,24,DEN,3751,PHL,3752,,0,320 321,0,0,0,0,0
4915,AA,24,DEN,3751,PHX,3462,,0,320 321,0,0,0,0,0
4916,AA,24,DEN,3751,SEA,3577,Y,0,737,0,0,0,0,0
4917,AA,24,DFW,3670,ABI,3718,Y,0,ERD CRJ ER4,0,0,0,0,0
4918,AA,24,DFW,3670,ABQ,4019,,0,M80 M83,0,0,0,0,0
4919,AA,24,DFW,3670,ACT,3700,Y,0,ER4 ERD,0,0,0,0,0
4920,AA,24,DFW,3670,AEX,3852,Y,0,CRJ ER4 ERD,0,0,0,0,0
4921,AA,24,DFW,3670,AGU,1785,Y,0,ER4,0,0,0,0,0
4922,AA,24,DFW,3670,AMA,3840,Y,0,ER4 CRJ ERD,0,0,0,0,0
4923,AA,24,DFW,3670,ATL,3682,,0,M83 M80 319,0,0,0,0,0
4924,AA,24,DFW,3670,AUS,3673,,0,M80 M83 738,0,0,0,0,0
4925,AA,24,DFW,3670,BDL,3825,,0,738,0,0,0,0,0
4926,AA,24,DFW,3670,BHM,3811,,0,M80 M83,0,0,0,0,0
4927,AA,24,DFW,3670,BJX,1815,,0,319,0,0,0,0,0
4928,AA,24,DFW,3670,BMI,4037,Y,0,ER4,0,0,0,0,0
4929,AA,24,DFW,3670,BNA,3690,,0,738 M80 M83,0,0,0,0,0
4930,AA,24,DFW,3670,BNE,3320,Y,0,744,0,0,0,0,0
4931,AA,24,DFW,3670,BOG,2709,,0,319,0,0,0,0,0
4932,AA,24,DFW,3670,BOS,3448,,0,738 757,0,0,0,0,0
4933,AA,24,DFW,3670,BPT,3612,Y,0,ERD ER4 CRJ,0,0,0,0,0
4934,AA,24,DFW,3670,BRO,3738,Y,0,CRJ ER4,0,0,0,0,0
4935,AA,24,DFW,3670,BTR,3846,Y,0,ERD ER4 CRJ,0,0,0,0,0
4936,AA,24,DFW,3670,BWI,3849,,0,M83 M80,0,0,0,0,0
4937,AA,24,DFW,3670,BZE,1957,,0,738,0,0,0,0,0
4938,AA,24,DFW,3670,CAE,3561,Y,0,ER4,0,0,0,0,0
4939,AA,24,DFW,3670,CCS,2851,,0,738,0,0,0,0,0
4940,AA,24,DFW,3670,CDG,1382,,0,763 777,0,0,0,0,0
4941,AA,24,DFW,3670,CHA,3578,Y,0,ERD ER4,0,0,0,0,0
4942,AA,24,DFW,3670,CHS,3806,Y,0,ER4 ERD,0,0,0,0,0
4943,AA,24,DFW,3670,CID,4043,Y,0,ER4 CRJ,0,0,0,0,0
4944,AA,24,DFW,3670,CLE,3486,,0,319,0,0,0,0,0
4945,AA,24,DFW,3670,CLL,3715,Y,0,ER4 ERD CRJ,0,0,0,0,0
4946,AA,24,DFW,3670,CLT,3876,,0,321 319 M80 M83 320 737 757,0,0,0,0,0
4947,AA,24,DFW,3670,CMH,3759,,0,M83 M80,0,0,0,0,0
4948,AA,24,DFW,3670,CMI,4049,Y,0,ER4,0,0,0,0,0
4949,AA,24,DFW,3670,COS,3819,,0,M80 M83,0,0,0,0,0
4950,AA,24,DFW,3670,COU,3719,Y,0,ER4 ERD,0,0,0,0,0
4951,AA,24,DFW,3670,CRP,3744,,0,319,0,0,0,0,0
4952,AA,24,DFW,3670,CRW,4285,Y,0,CRJ,0,0,0,0,0
4953,AA,24,DFW,3670,CUN,1852,,0,738 757,0,0,0,0,0
4954,AA,24,DFW,3670,CUU,1797,Y,0,ERD ER4,0,0,0,0,0
4955,AA,24,DFW,3670,CVG,3488,Y,0,ERD ER4,0,0,0,0,0
4956,AA,24,DFW,3670,CZM,1800,,0,738,0,0,0,0,0
4957,AA,24,DFW,3670,DAY,3627,,0,319 M80 M83,0,0,0,0,0
4958,AA,24,DFW,3670,DCA,3520,,0,738 M80,0,0,0,0,0
4959,AA,24,DFW,3670,DEN,3751,,0,738 M80 M83,0,0,0,0,0
4960,AA,24,DFW,3670,DRO,3713,Y,0,ER4 CRJ,0,0,0,0,0
4961,AA,24,DFW,3670,DSM,3729,,0,M83 M80,0,0,0,0,0
4962,AA,24,DFW,3670,DTW,3645,,0,738 M83 M80,0,0,0,0,0
4963,AA,24,DFW,3670,ELP,3559,,0,M80 319,0,0,0,0,0
4964,AA,24,DFW,3670,EVV,4018,Y,0,ERD,0,0,0,0,0
4965,AA,24,DFW,3670,EWR,3494,,0,M83 M80,0,0,0,0,0
4966,AA,24,DFW,3670,EZE,3988,,0,777,0,0,0,0,0
4967,AA,24,DFW,3670,FAR,4292,Y,0,ER4 ERD,0,0,0,0,0
4968,AA,24,DFW,3670,FAT,3687,,0,M80,0,0,0,0,0
4969,AA,24,DFW,3670,FLL,3533,,0,738,0,0,0,0,0
4970,AA,24,DFW,3670,FRA,340,,0,777,0,0,0,0,0
4971,AA,24,DFW,3670,FSD,4009,Y,0,ER4 CRJ,0,0,0,0,0
4972,AA,24,DFW,3670,FSM,3437,Y,0,ER4 ERD,0,0,0,0,0
4973,AA,24,DFW,3670,FWA,4041,Y,0,ER4,0,0,0,0,0
4974,AA,24,DFW,3670,GCK,3497,Y,0,ERD ER4,0,0,0,0,0
4975,AA,24,DFW,3670,GDL,1804,,0,M80,0,0,0,0,0
4976,AA,24,DFW,3670,GGG,3465,Y,0,ER4 ERD,0,0,0,0,0
4977,AA,24,DFW,3670,GIG,2560,,0,763,0,0,0,0,0
4978,AA,24,DFW,3670,GJT,4063,Y,0,ER4,0,0,0,0,0
4979,AA,24,DFW,3670,GPT,4038,Y,0,ERD ER4,0,0,0,0,0
4980,AA,24,DFW,3670,GRI,5740,Y,0,ERD ER4,0,0,0,0,0
4981,AA,24,DFW,3670,GRK,3775,Y,0,ER4 CRJ ERD,0,0,0,0,0
4982,AA,24,DFW,3670,GRR,3685,Y,0,ER4 ERD,0,0,0,0,0
4983,AA,24,DFW,3670,GRU,2564,,0,77W,0,0,0,0,0
4984,AA,24,DFW,3670,GSO,4008,Y,0,ER4,0,0,0,0,0
4985,AA,24,DFW,3670,GSP,4034,Y,0,ER4,0,0,0,0,0
4986,AA,24,DFW,3670,GUA,1767,,0,738,0,0,0,0,0
4987,AA,24,DFW,3670,HNL,3728,,0,763,0,0,0,0,0
4988,AA,24,DFW,3670,HOU,3566,,0,M83 M80,0,0,0,0,0
4989,AA,24,DFW,3670,HSV,4113,,0,319,0,0,0,0,0
4990,AA,24,DFW,3670,IAD,3714,,0,738 M80,0,0,0,0,0
4991,AA,24,DFW,3670,IAH,3550,,0,M83 M80,0,0,0,0,0
4992,AA,24,DFW,3670,ICN,3930,,0,777,0,0,0,0,0
4993,AA,24,DFW,3670,ICT,3457,,0,319,0,0,0,0,0
4994,AA,24,DFW,3670,IND,3585,,0,M80 M83,0,0,0,0,0
4995,AA,24,DFW,3670,JAN,3580,Y,0,ER4 ERD,0,0,0,0,0
4996,AA,24,DFW,3670,JAX,3712,,0,M80 M83,0,0,0,0,0
4997,AA,24,DFW,3670,JFK,3797,,0,738,0,0,0,0,0
4998,AA,24,DFW,3670,JLN,4354,Y,0,ER4,0,0,0,0,0
4999,AA,24,DFW,3670,LAS,3877,,0,738 M80 M83 757,0,0,0,0,0
5000,AA,24,DFW,3670,LAW,4256,Y,0,ERD ER4,0,0,0,0,0
5001,AA,24,DFW,3670,LAX,3484,,0,738 763 757 M83,0,0,0,0,0
5002,AA,24,DFW,3670,LBB,3829,,0,M80 M83,0,0,0,0,0
5003,AA,24,DFW,3670,LCH,3513,Y,0,ERD ER4,0,0,0,0,0
5004,AA,24,DFW,3670,LEX,4017,Y,0,ERD ER4,0,0,0,0,0
5005,AA,24,DFW,3670,LFT,3493,Y,0,ERD ER4 CRJ,0,0,0,0,0
5006,AA,24,DFW,3670,LGA,3697,,0,738,0,0,0,0,0
5007,AA,24,DFW,3670,LHR,507,,0,77W 777,0,0,0,0,0
5008,AA,24,DFW,3670,LIM,2789,,0,763,0,0,0,0,0
5009,AA,24,DFW,3670,LIR,1881,,0,738,0,0,0,0,0
5010,AA,24,DFW,3670,LIT,3660,,0,M80 M83,0,0,0,0,0
5011,AA,24,DFW,3670,LRD,3691,Y,0,ERD CRJ ER4,0,0,0,0,0
5012,AA,24,DFW,3670,MAD,1229,,0,777,0,0,0,0,0
5013,AA,24,DFW,3670,MAF,3652,Y,0,ERD CRJ ER4,0,0,0,0,0
5014,AA,24,DFW,3670,MBJ,1780,,0,738,0,0,0,0,0
5015,AA,24,DFW,3670,MCI,3458,,0,M80 M83,0,0,0,0,0
5016,AA,24,DFW,3670,MCO,3878,,0,738 M80 M83 757,0,0,0,0,0
5017,AA,24,DFW,3670,MEM,3473,,0,319,0,0,0,0,0
5018,AA,24,DFW,3670,MEX,1824,,0,M80 M83,0,0,0,0,0
5019,AA,24,DFW,3670,MFE,3826,,0,319 M80 M83,0,0,0,0,0
5020,AA,24,DFW,3670,MGM,4115,Y,0,ER4 ERD,0,0,0,0,0
5021,AA,24,DFW,3670,MHK,4050,Y,0,ER4 ERD,0,0,0,0,0
5022,AA,24,DFW,3670,MIA,3576,,0,738 763 757,0,0,0,0,0
5023,AA,24,DFW,3670,MKE,3717,,0,M80 M83,0,0,0,0,0
5024,AA,24,DFW,3670,MLI,4072,Y,0,ERD ER4,0,0,0,0,0
5025,AA,24,DFW,3670,MLM,1821,Y,0,ER4,0,0,0,0,0
5026,AA,24,DFW,3670,MLU,3732,Y,0,ER4 CRJ,0,0,0,0,0
5027,AA,24,DFW,3670,MOB,3782,Y,0,ER4 CRJ,0,0,0,0,0
5028,AA,24,DFW,3670,MSN,3459,Y,0,ER4 CRJ,0,0,0,0,0
5029,AA,24,DFW,3670,MSP,3858,,0,M80 M83 738,0,0,0,0,0
5030,AA,24,DFW,3670,MSY,3861,,0,M83 M80,0,0,0,0,0
5031,AA,24,DFW,3670,MTY,1825,,0,M80 M83,0,0,0,0,0
5032,AA,24,DFW,3670,MZT,1826,Y,0,ERD ER4,0,0,0,0,0
5033,AA,24,DFW,3670,NAS,1953,,0,738,0,0,0,0,0
5034,AA,24,DFW,3670,NRT,2279,,0,777,0,0,0,0,0
5035,AA,24,DFW,3670,OGG,3456,,0,763,0,0,0,0,0
5036,AA,24,DFW,3670,OKC,3863,,0,M80 M83,0,0,0,0,0
5037,AA,24,DFW,3670,OMA,3454,,0,M83 M80,0,0,0,0,0
5038,AA,24,DFW,3670,ONT,3734,,0,M83 M80,0,0,0,0,0
5039,AA,24,DFW,3670,ORD,3830,,0,M80 M83,0,0,0,0,0
5040,AA,24,DFW,3670,ORF,3611,,0,M80 M83,0,0,0,0,0
5041,AA,24,DFW,3670,PBC,1831,Y,0,ERD,0,0,0,0,0
5042,AA,24,DFW,3670,PBI,3722,,0,738,0,0,0,0,0
5043,AA,24,DFW,3670,PDX,3720,,0,M83,0,0,0,0,0
5044,AA,24,DFW,3670,PHL,3752,,0,738 320 319 M83 M80 E90 757,0,0,0,0,0
5045,AA,24,DFW,3670,PHX,3462,,0,321 738 M80 319 M83 320,0,0,0,0,0
5046,AA,24,DFW,3670,PIA,4046,Y,0,ER4,0,0,0,0,0
5047,AA,24,DFW,3670,PIT,3570,,0,M80,0,0,0,0,0
5048,AA,24,DFW,3670,PLS,1754,,0,738,0,0,0,0,0
5049,AA,24,DFW,3670,PNS,3564,,0,M83 M80,0,0,0,0,0
5050,AA,24,DFW,3670,PSP,3839,,0,M80 M83,0,0,0,0,0
5051,AA,24,DFW,3670,PTY,1871,,0,738,0,0,0,0,0
5052,AA,24,DFW,3670,PVR,1836,,0,M80 M83,0,0,0,0,0
5053,AA,24,DFW,3670,QRO,1838,Y,0,ERD,0,0,0,0,0
5054,AA,24,DFW,3670,RAP,4087,Y,0,ER4 CRJ,0,0,0,0,0
5055,AA,24,DFW,3670,RDU,3626,,0,M80 M83 738,0,0,0,0,0
5056,AA,24,DFW,3670,RIC,3608,,0,M80 M83,0,0,0,0,0
5057,AA,24,DFW,3670,RNO,3807,,0,M83 738,0,0,0,0,0
5058,AA,24,DFW,3670,ROW,3736,Y,0,ERD,0,0,0,0,0
5059,AA,24,DFW,3670,RSW,3793,,0,738,0,0,0,0,0
5060,AA,24,DFW,3670,RTB,1774,,0,738,0,0,0,0,0
5061,AA,24,DFW,3670,SAF,3784,Y,0,ER4 ERD,0,0,0,0,0
5062,AA,24,DFW,3670,SAL,1892,,0,738,0,0,0,0,0
5063,AA,24,DFW,3670,SAN,3731,,0,738 M80 M83 757,0,0,0,0,0
5064,AA,24,DFW,3670,SAT,3621,,0,M83 M80,0,0,0,0,0
5065,AA,24,DFW,3670,SAV,3613,Y,0,ER4,0,0,0,0,0
5066,AA,24,DFW,3670,SCL,2650,,0,763,0,0,0,0,0
5067,AA,24,DFW,3670,SDF,4014,,0,M80 M83 319,0,0,0,0,0
5068,AA,24,DFW,3670,SEA,3577,,0,738 757,0,0,0,0,0
5069,AA,24,DFW,3670,SFO,3469,,0,738 757 763,0,0,0,0,0
5070,AA,24,DFW,3670,SGF,4348,Y,0,ERD ER4,0,0,0,0,0
